bvid,aid,title,author,mid,description,duration,pubdate,created,view,danmaku,reply,favorite,coin,like,share,tag,typeid,typename,pic,arcurl,pts,arcrank,badgepay,search_keyword,collected_at
BV1Q2Z9YWE52,114277939745426,分享一个不内耗、超高执行力的思维方式,洪海天了个咪,21036950,-,2:31,1743743192,0,9377,7,126,367,0,991,0,"职场,思维方式,思维,执行力,内耗",21,日常,//i0.hdslb.com/bfs/archive/f0a11787435056a2a087c6858fc3b78e0b272e85.jpg,http://www.bilibili.com/video/av114277939745426,0,,False,执行力不足,1756708797
BV12E4m1R7SV,1256300338,如何拥有超强的执行力？简单一招，培养势如破竹的正气！,论心馆,2069977152,,4:31,1723085195,0,2365,2,3,247,0,104,0,执行力,124,社科·法律·心理,//i0.hdslb.com/bfs/archive/9e8580270a893e14d2484def3ca05c87e6f3b79c.jpg,http://www.bilibili.com/video/av1256300338,0,,False,执行力不足,1756708797
BV1uZ421p7rF,1155425343,关于执行力与幸福感 别让欲望悬挂在你的头顶,美香煎饼,18338105,,10:23,1717327200,0,51999,148,269,2766,0,4603,0,"学习,心理,工作,职场,就业,经验分享,执行力,观点,自我提升,525心理健康日,今天也要爱自己",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/fe620fd75476823343a6ed18cad8b85e69d9d16a.jpg,http://www.bilibili.com/video/av1155425343,0,,False,执行力不足,1756708797
BV1a6hizSE3H,115117538680036,一个找工作的绝佳好办法！邪修找工作就是快，但凡有这种执行力的人，不会找不到工作,番茄小北_,1524001778,-,0:36,1756554500,0,383,0,0,1,0,5,0,"攻略,找工作,求职,就业,大学生就业,应届生,邪修,工作推荐,职场新人生存图鉴",21,日常,//i0.hdslb.com/bfs/archive/4c2abf5edd7b0f3ee08cc752fb98f7963e7b3eea.jpg,http://www.bilibili.com/video/av115117538680036,0,,False,执行力不足,1756708797
BV1dbtizjEwG,114984981895203,告訴你一個克服拖延症的好方法 ｜ 老高與小茉 Mr &amp; Mrs Gao,老高复读机,476748699,,36:22,1754531929,0,3842,0,0,125,0,79,0,"科普,方法,拖延症,老高复读机",201,科学科普,//i1.hdslb.com/bfs/archive/46efd1cc7a77d49b242d5cf2960fdeca76b2d59f.jpg,http://www.bilibili.com/video/av114984981895203,0,,False,执行力不足,1756708797
BV1KA411h7Zg,327581865,【学习】阳光心态与高效执行力（一）,一只数学老师,166555649,本视频仅供学习交流！,32:1,1585582325,0,3656,2,11,138,0,17,0,"教育,课程,学习,线上课堂",208,校园学习,//i2.hdslb.com/bfs/archive/a92260b5ae7c48e12841179ebd670810edf51cf1.jpg,http://www.bilibili.com/video/av327581865,0,,False,执行力不足,1756708797
BV1rT411e7ga,482635584,最硬核的回答。动力？我不需要动力,问问马斯克AskMusk,2072548393,-,0:44,1677540988,0,94203,54,236,2488,0,2332,0,"马斯克,SpaceX,硬核,动力,学习",207,财经商业,//i0.hdslb.com/bfs/archive/1ad3fab4e65519923495f2add89e41908aa96bd6.jpg,http://www.bilibili.com/video/av482635584,0,,False,执行力不足,1756708799
BV1UueozGERf,115089403286844,你不是想法太多，你是执行力瘫痪，如何摧毁一个人？让他永远活在“代替性满足”里！从“脑内高潮”到“落地实干”，你只差一个“行为激活”！,Sambo梁山博,386829552,-,1:33,1756125021,0,431,0,0,11,0,10,0,"社会学,心理学,思维,认知,执行力,自控力,躺平,行动力,个人成长,心理观察室",229,设计·创意,//i2.hdslb.com/bfs/archive/b878a763f487b1e9a29603d1e8a62985101f70e3.jpg,http://www.bilibili.com/video/av115089403286844,0,,False,执行力不足,1756708799
BV1hcsaefEiU,113190826418166,执行力差怎么改善？,道清渡灵,517491979,-,2:31,1727155661,0,13121,4,27,927,0,1872,0,"学习,职场,心态,万物研究所,万物研究所·夏日探索计划",228,人文历史,//i1.hdslb.com/bfs/archive/f56410b0b9e91ea6f08d6f1fe3fc3b8d6e9d3e30.jpg,http://www.bilibili.com/video/av113190826418166,0,,False,执行力不足,1756708799
BV1Dgh6zdETg,115119870711983,野心勃勃却没有执行力，你不是懒，而是「认知低下」,故事里的哲学家,3546907670481093,-,1:4,1756688400,0,167,0,0,3,0,5,0,"知识,成长,学习,心理,人生感悟,自律,认知,经验分享,深度思考,强者思维",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/57a0fc483c4522c7c6ef28d758addeceef1f89aa.png,http://www.bilibili.com/video/av115119870711983,0,,False,执行力不足,1756708799
BV1evtbzFEDQ,114998034631819,如何培养如水般的自律——李小龙的哲学洞察,-动力火炬-,1210151610,"本视频文稿见置顶动态

最高级的控制，是放弃控制。",9:34,1754730924,0,67681,83,199,9664,0,6658,0,"励志,李小龙,自律,动力,意志力,自我提升,思维认知",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/054068752b3dba6bb7e482b2cd9766493a91b6b1.jpg,http://www.bilibili.com/video/av114998034631819,0,,False,执行力不足,1756708799
BV1EK4y1B75X,881542580,【冬训vlog 3 | 减少内耗，提高执行力的routine】,fit4life,325496181,"【冬训vlog 3 | 减少内耗，提高执行力的routine】

本周的感悟，是保护属于自己的时间，对一个女生来讲多重要。有那么多需要“应付”的工作生活agenda, 但还想读书学习训练自我提升…我们需要统筹的不只是时间，还有管理精力和预期…时间总是在犹豫中，丢的最快。done is better than perfect - 共勉吧。",6:50,1705926873,0,9141,5,37,166,0,659,0,"生活,时间,成长,正能量,记录,情感,生活记录,Vlog,遇见无数种新生活,生活万花筒 9.0 拥抱真实生活",21,日常,//i1.hdslb.com/bfs/archive/2c1aef999b8d6eeb0d398c78687fd3c7a3fe22ae.jpg,http://www.bilibili.com/video/av881542580,0,,False,执行力不足,1756708799
BV1KiwLeHED5,113838477281539,寒假！执行力才是破局的关键,圈宁CeoxNim,382337524,-,1:24,1737037642,0,171977,52,529,7467,0,12244,0,"大学,高考,中考,高中,学习,大学生,初中,寒假,执行力,学习方法",208,校园学习,//i0.hdslb.com/bfs/archive/f92eef26d5367791ccebb8d7a33c2320e8ff4041.jpg,http://www.bilibili.com/video/av113838477281539,0,,False,执行力不足,1756708799
BV12E4m1R7SV,1256300338,如何拥有超强的执行力？简单一招，培养势如破竹的正气！,论心馆,2069977152,,4:31,1723085195,0,2365,2,3,247,0,104,0,执行力,124,社科·法律·心理,//i0.hdslb.com/bfs/archive/9e8580270a893e14d2484def3ca05c87e6f3b79c.jpg,http://www.bilibili.com/video/av1256300338,0,,False,执行力不足,1756708799
BV1XdrVYTEXH,113780813994940,你拖延的根源，如何提高执行力,沸水流明f,596219074,-,17:2,1736158121,0,3589,1,5,52,0,105,0,"学习,正能量,拖延症,塔罗,经验分享,大众占卜,春节健康能量UP",21,日常,//i2.hdslb.com/bfs/archive/68e08dfb248fcc04c81e810f986a2b62763fc593.jpg,http://www.bilibili.com/video/av113780813994940,0,,False,执行力不足,1756708799
BV1c3hnzsEZd,114951679116961,【规划力/执行力/专注力】全方位提升（白噪音版）,椰子树住在海边,1396348321,-,4:1,1754023672,0,766,0,4,81,0,47,0,"学习,职场,潜意识,执行力,专注力,sub,必剪创作,sub潜意识音乐",21,日常,//i0.hdslb.com/bfs/archive/22096ef999009abc01b95c1ddccc226d7a148e36.jpg,http://www.bilibili.com/video/av114951679116961,0,,False,执行力不足,1756708799
BV1WUt3z4EEQ,114970385716473,日落前的执行力，是改写命运的刻刀，今日事今日毕不是效率，而是对生命的敬畏。#赵玉平#百家讲坛#哲学#国学文化,讲坛,3546743843064069,-,0:34,1754309177,0,11413,5,9,2040,0,1787,0,"效率,赵玉平,执行力",21,日常,//i1.hdslb.com/bfs/archive/cb620b7d161054add452fff82ef90205625eb188.jpg,http://www.bilibili.com/video/av114970385716473,0,,False,执行力不足,1756708799
BV1WuYWzgEjW,115047477021608,高智商低成就，脑子怎么了？多动症能治好吗,透近医学,3493083832388138,为什么你没办法专注学习却能专注玩手机？这一期我们邀请专家来讲讲如何科学区分“真多动”与“假分心”，群体性的焦虑到底在焦虑什么？原来ADHD还容易和这么多病混淆。求求一键三连助力我们50万粉，马上就可以解锁抽奖啦！,15:40,1755485699,0,730182,649,659,10278,0,8080,0,"教育,大脑,多动症,拖延症,高智商,ADHD,注意力不集中,医师节,学不进去,儿童发育",201,科学科普,//i1.hdslb.com/bfs/archive/b01fcdd2ef51d00113eae3583cbfcb488ba48fe0.jpg,http://www.bilibili.com/video/av115047477021608,0,,False,执行力不足,1756708799
BV1FG4y1Z7Z3,860260672,当你觉得自己是个废物，什么都做不好，怎么办？,咪惹说,353996617,,3:22,1668756139,0,544712,551,1189,27508,0,62313,0,"我是废物,废物,当你,心理,人生,内耗",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/8d8ddea2293333fa7ca9af3eb0c5bdef5c9bf246.jpg,http://www.bilibili.com/video/av860260672,0,,False,执行力不足,1756708799
BV1F44y117DA,974441510,普通人怎么抓住机会，改变命运？,鹤老师说经济,493805437,,4:24,1627557464,0,230137,488,472,5671,0,7398,0,"知识分享官,财经,经济学,人生,认知",207,财经商业,//i2.hdslb.com/bfs/archive/5041a186941dfe7272bb997412348ee5180ea2d3.jpg,http://www.bilibili.com/video/av974441510,0,,False,执行力不足,1756708799
BV1Vu4y1b7Tm,918441267,《拖延心理课》认知篇-终结拖延需要脑能锻炼,相宁丶,326786730,拖延心理课-认知篇,9:49,1700007165,0,11793,174,96,772,0,646,0,"学习,心理,拖延症,经验分享,拖延,终结拖延,拖延心理,分享我的专业知识,万物研究所·第11期",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/b05a2c88c86573cbe892656d63093738a196aee3.jpg,http://www.bilibili.com/video/av918441267,0,,False,执行力不足,1756708799
BV1oD421T7L3,1503876910,行动力不足，常常是你对自己下的结论错了，目标也就变得更高了，难度就变得更大了,润风心理成长,3493111137307121,"我是润风，专注于“个人成长”和“原生家庭创伤”的咨询师，结合我的咨询和成长经历，分享心智成长相关内容～
【暂不接新来访】",1:6,1714305600,0,21208,15,55,2264,0,2947,0,"心理学,自卑,焦虑,执行力,不自信,行动力,个人成长,认知提升,创伤疗愈,没有行动力怎么办",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/fdfc8f6f297999105370ed03412e81eb79bdee89.jpg,http://www.bilibili.com/video/av1503876910,0,,False,执行力不足,1756708799
BV1Bh4y1S7tw,659862479,啥事没干，总是很累？你不是懒，只是没有深度休息过大脑！亲测4个方法高效休息，找回状态！,心河摆渡,230983435,"你是不是跟我一样，总是感觉累，而且不知道为什么累
今天咱们聊聊，如何高效地休息大脑

————————————————————
欢迎回到心河摆渡，每周分享有温度的成长内容
书本内外皆学问，伴您成长摆渡人
好了不啰嗦啦，咱们下期不见不散~",10:25,1692180000,0,1024316,1465,1203,55985,0,44250,0,"睡眠,学习,心理学,大脑,效率,自律,休息,心流,每天一个健康知识,万物研究所·奖学金计划",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/5488e4150f94227ba59ec637423551a28d6e1eef.jpg,http://www.bilibili.com/video/av659862479,0,,False,执行力不足,1756708799
BV1bg8Cz8EfW,114945253446722,看完保证让你有执行力,老张职场观察,3546877008021973,,1:11,1753933200,0,397,0,1,12,0,11,0,"真相,学习,执行力",256,短片,//i1.hdslb.com/bfs/archive/4cff5893095eeb99208fe31e11dc88cb1af7df94.jpg,http://www.bilibili.com/video/av114945253446722,0,,False,执行力不足,1756708799
BV19eLtzoEhb,114386068834907,【Jack】提升执行力的三个步骤,叶烁要加油,3546743511714730,2024年5月1日直播回放,4:35,1745393126,0,1017,0,0,48,0,51,0,"学习,训练,职场,执行力,步骤",242,娱乐粉丝创作,//i2.hdslb.com/bfs/archive/69fdc4103d354dc82bdbaccd5046695631c9495d.jpg,http://www.bilibili.com/video/av114386068834907,0,,False,执行力不足,1756708799
BV1MzjXzsED5,114577345872019,4大脑营养：降低压力/改善睡眠/提高记忆力/专注度,孔博士工作室,356634017,分析脑雾、健忘、抑郁的成因和日常饮食方法、补充剂方案。,4:25,1748344632,0,3717929,87,39,78856,0,72670,0,"抑郁症,抑郁,焦虑,焦虑症,脑动力,病毒感冒,脑雾,内耗,每天一个健康知识,健康活力大作战 有奖征稿",157,美妆护肤,//i2.hdslb.com/bfs/archive/e278b0a2acc138b42a30b6823b7ef8821e71470b.jpg,http://www.bilibili.com/video/av114577345872019,0,,False,执行力不足,1756708799
BV1aZY4zPEfX,115049339293442,自由散漫式计划法:我的执行力源于“学习真爽”,麦片学姐-自闭麦片,406548899,"🌟 之前vlog里一闪而过的写计划画面，被好多小伙伴追问！今天就来详细聊聊我这个“非典型”计划法：

❌ 不写时间表 | ❌ 不设休息闹钟 | ❌ 不被本子规则束缚
✅ 想到什么写什么 | ✅ 轻重缓急心里有数 | ✅ 今日事今日毕就行

💡 我的执行力从哪来？
“颅内满足感”是王道：学到新知识、弄懂问题的瞬间，真的会爽到爬起来学习！
具体的未来图景：知道自己为什么学，动力才持久（不是空鸡汤！）。
学以致用的快乐！！！",11:8,1755513772,0,1165,0,16,18,0,47,0,"哲学,励志,努力,学习,记录,自律,生活记录,必剪创作,bilibili秋招季",21,日常,//i1.hdslb.com/bfs/archive/cee0454cf5a4d57a3a2ac863211153faa2c6df92.jpg,http://www.bilibili.com/video/av115049339293442,0,,False,执行力不足,1756708800
BV1PBgXzeEAA,114777783339714,懒人无痛养成恐怖执行力，不靠自律，而要「放弃目标，专注变强」,无限进化的Doria,3546587456342714,,12:39,1751370373,0,32761,5,19,2617,0,1651,0,"励志,人生,成长,学习,心理,思维,认知,经验分享,深度思考,唠点心理话",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/6900479288ecc41fd334aeb186813d12a8141a1e.jpg,http://www.bilibili.com/video/av114777783339714,0,,False,执行力不足,1756708800
BV1Qt4y1i75Y,627091207,如何进入旁若无人的学习状态？三个方法提高专注力！学霸为什么不走神？,在下小苏,350632501,"我的微博@在下小苏su 
开学啦！到了该好好学习的时候了！今天聊聊如何进入旁若无人的学习状态以及我自己提高专注力的一些方法吧~（爱走神真的是一个大难题）",13:20,1599970256,0,1024073,7297,1150,47778,0,67940,0,"开学大作战,学习心得,经验分享,高考,专注,清华,学生党,学霸,学习方法,清华大学",208,校园学习,//i0.hdslb.com/bfs/archive/4bd111e34bdd2b6bb0cecd75adff9b8e4f06d1b0.jpg,http://www.bilibili.com/video/av627091207,0,,False,执行力不足,1756708800
BV194421Z7tZ,1756430461,改变决心越大焦虑颓废懒惰越强?不懂&quot;边缘摩擦&quot;很难进步改变,小波心理,1033890839,"参考资料：The Science of Making &amp; Breaking Habits  Andrew Huberman

Uncertainty and Anticipation in Anxiety
Nat Rev Neurosci. Author manuscript; available in PMC 2014 Dec 24.

Dorsal Striatal Circuits for Habits, Compulsions and Addictions
nDavid M. Lipton ,&amp;#",15:18,1722772079,0,338806,1096,770,33728,0,23262,0,"科普,健康,心理学,情绪,多巴胺,动力,抑郁,焦虑,内耗,万物研究所,万物研究所·夏日探索计划",201,科学科普,//i2.hdslb.com/bfs/archive/154200c615caa2a439582519ebd04ed3ec4c42c3.jpg,http://www.bilibili.com/video/av1756430461,0,,False,执行力不足,1756708800
BV13bLgzMEF7,114393064933958,北京炒家实录：执行合一+执行力,作手帝一,85158144,,13:23,1745500289,0,389,0,0,27,0,8,0,"股票干货,北京炒家,一天上一当,游资之路,赚够3000w就收手",207,财经商业,//i1.hdslb.com/bfs/archive/0fadb95a9d22befd8b7a9c3f0ad96f2ba2c005cc.jpg,http://www.bilibili.com/video/av114393064933958,0,,False,执行力不足,1756708800
BV12v8MzxEGe,114907102057390,暑假怎么一秒恢复执行力,耐心带你的陶学长,504407995,,4:39,1753862400,0,476,0,7,20,0,19,0,"安全,记录,生活记录",208,校园学习,//i0.hdslb.com/bfs/archive/37c32adc129c2d94df04cd7b657fad305b2c3146.jpg,http://www.bilibili.com/video/av114907102057390,0,,False,执行力不足,1756708800
BV1TAbkzpERR,115027210148264,你执行力差是因为你的脸太缺乏动感,脱壳眼镜大师,20807396,-,1:32,1755176151,0,1292,1,0,13,0,29,0,"眼镜,黄仁勋,库克,执行力,干货分享,男士穿搭,个人成长,商务男装,分享我的专业知识",21,日常,//i1.hdslb.com/bfs/archive/4d5885f4ca374baf034e00d467625230ad10baf6.jpg,http://www.bilibili.com/video/av115027210148264,0,,False,执行力不足,1756708800
BV1uz421a7r3,1355056620,第116讲 如何提高执行力,Maki的完美算术教室,391930545,,37:48,1716786915,0,30019,164,105,2151,0,1170,0,"数学,演讲,人生,知识,学习,公开课,课程,经验分享",208,校园学习,//i1.hdslb.com/bfs/archive/a0a1770de0cc915e87f86aa8c23c209cf177d174.jpg,http://www.bilibili.com/video/av1355056620,0,,False,执行力不足,1756708800
BV1bH4y1d7Mc,961808186,&lt;告别拖延症｜高效率· 超强执行力·释放惰性&gt;,灵渊子不羡鱼,3461582994541072,-,2:59,1696587122,0,76322,17,2819,3499,0,2836,0,"释放,高效率,执行力",130,音乐综合,//i0.hdslb.com/bfs/archive/a7aaf57cd9d829d393fc526732a4c726a305ee32.jpg,http://www.bilibili.com/video/av961808186,0,,False,执行力不足,1756708800
BV1mruXzqE2T,114877825813034,提高执行力（三） ：以小惩罚带来大收益（避害思维）,小周Uping,1608148433,-,4:35,1752896804,0,5854,2,17,252,0,173,0,"青年,时间,成长,职场,思维,热爱,执行力,管理,社会观察局,社会切片计划",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/f1c336768460ec0b22da9f02153b0b6c862bfc47.jpg,http://www.bilibili.com/video/av114877825813034,0,,False,执行力不足,1756708800
BV1CCeqz7EcL,115077810229218,蔡澜先生谈专注：专注的本质就是放弃，你的时间不够用的,Better2Change,40593448,,0:41,1755948371,0,14205,0,7,1354,0,667,0,"蔡澜先生谈专注,专注于一件事，就得放弃其他的所有事,专注才能心灵宁静，你的时间不够用的,一次只做一件事，不贪多",21,日常,//i2.hdslb.com/bfs/archive/da12f85373644f0d260d728c2154144223084904.jpg,http://www.bilibili.com/video/av115077810229218,0,,False,执行力不足,1756708800
BV1HRAUe3Ewo,114051866692764,太有执行力的人也许是因为有心理创伤,江酱的法语日记,1340508433,许多朋友问的“执行力”，终于出了一期视频来聊聊这件事，希望对你们有帮助，欢迎在评论区分享你们的看法和经历。,9:10,1740293772,0,72492,167,414,5475,0,7857,0,"心理,社会,创伤,执行力,心理创伤,随手记录我的生活碎片,寻找100个宝藏vlogger",21,日常,//i2.hdslb.com/bfs/archive/04b7839c0000c147a9844dd2560b80ff93019a50.jpg,http://www.bilibili.com/video/av114051866692764,0,,False,执行力不足,1756708800
BV1kZBjYQEar,113650354360409,有目标但很懒怎么提升效率和执行力！！替大家试过SOP真的巨管用,郑雁执,449557589,-,2:28,1734166890,0,11917,2,20,2122,0,1517,0,"大学,高考,高中,学习,目标,效率,自律,经验分享,执行力,bilibili期末季",208,校园学习,//i0.hdslb.com/bfs/archive/e20eb0b501feca43d94d87403b79ba831ddd9920.jpg,http://www.bilibili.com/video/av113650354360409,0,,False,执行力不足,1756708800
BV13i8qzEEzd,114942669756101,3个策略变成执行力巨人：5小时原则是真实存在的【高效学习指南】,进化电波EvoWaves,3546859159160966,"什么是5小时原则？
意思很简单：绝大多数你觉得做不完的任务，其实只需要5小时的高质量投入。
.
不一定是连续的5小时，而是累计5小时。只要你愿意开始、愿意拆解、愿意推进，结果往往远超你想象。
.
比如：PPT你拖了两周没动，其实认真做3小时能搞定80%；一本专业书你一直逃避，其实每天30分钟，10天就能读完一遍；那个迟迟不敢动的自我复盘，其实一下午足够清晰收尾
.
我们不是能力不行，而是情绪把任务难度放大了十倍。
.
为什么我们会焦虑？
.
因为大脑一遇到未知复杂的事，就会启动危险预警：太难、太大、太累。",1:54,1753886183,0,1954,0,3,247,0,100,0,"学习,效率,自律,完美主义,经验分享,执行力,学习方法,专注力,行动力,5小时原则",208,校园学习,//i2.hdslb.com/bfs/archive/2b6040689cad478834500a3f62e3e9c9f94b0cd8.jpg,http://www.bilibili.com/video/av114942669756101,0,,False,执行力不足,1756708800
BV1Vu4y1b7Tm,918441267,《拖延心理课》认知篇-终结拖延需要脑能锻炼,相宁丶,326786730,拖延心理课-认知篇,9:49,1700007165,0,11793,174,96,772,0,646,0,"学习,心理,拖延症,经验分享,拖延,终结拖延,拖延心理,分享我的专业知识,万物研究所·第11期",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/b05a2c88c86573cbe892656d63093738a196aee3.jpg,http://www.bilibili.com/video/av918441267,0,,False,执行力不足,1756708800
BV14sebzbEJD,115072793972764,活得累，没有执行力，不是懒是混乱,我是南苏,3546796559174182,-,2:17,1755871687,0,303,0,1,24,0,13,0,"时间,人生,混乱",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/6e622fb31ae52816b462c1702f7ec8e91810bfcd.jpg,http://www.bilibili.com/video/av115072793972764,0,,False,执行力不足,1756708800
BV1bK4y1q7We,881383548,如何以“最快速度”养成/戒断一个习惯,傻白在美国,1373230511,,4:21,1705665680,0,62594,48,99,4096,0,3451,0,"经验分享,习惯养成,#干货分享",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/b1a3e9a560921e501f575dfe24f930bf239b39f2.jpg,http://www.bilibili.com/video/av881383548,0,,False,执行力不足,1756708800
BV1vP411d7CS,311170807,成为一个自带系统的人（有效专注力和成事系统）,硬核的HeyMatt,239688446,,5:37,1679190028,0,287357,283,355,16061,0,16467,0,"今天也要好好工作,专注力,成事,学习,技能,社交,经验分享,情绪,效率,工作",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/82e2524269aa8e8186c7f5250d6e39ccef19f0ca.jpg,http://www.bilibili.com/video/av311170807,0,,False,执行力不足,1756708800
BV1De411V7QJ,261810104,【狂学不累】【超强内驱力】只因我想通了一件事,智慧少女派,11087556,,4:25,1666521548,0,127897,95,148,5270,0,6607,0,"我们都爱搞学习·第二期,我们都爱搞学习,经验分享,学习心得,干货,教育,学习方法,自律",208,校园学习,//i0.hdslb.com/bfs/archive/02c9ffd41943ea47d23736e51c3789f15aceb3db.jpg,http://www.bilibili.com/video/av261810104,0,,False,执行力不足,1756708800
BV1k54y1P7V1,864496665,还在纠结空想？3个方法迅速提高执行力,代理人利奥王,35246020,"想做和做到之间有一条巨大的鸿沟。归根到底，我觉得就是我们想的太多，做得太少了。

今天我就和大家分享3个我自己尝试下来很好用的方法。认为自己行动力不足的朋友们别忘了点赞收藏，多看几遍。",4:20,1676549938,0,9934,7,30,431,0,553,0,"今天也要好好工作,行动力,拖延症,方法,自我成长,职场",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/6f5b59d0b07a844c47acbe409f5f11373e48e78d.jpg,http://www.bilibili.com/video/av864496665,0,,False,执行力不足,1756708800
BV1ogtDzdEsU,115012765089808,缺乏主体性 注意力无法集中 总是被牵着走 不要对每件事都有反应 找到自己的节奏,瑞ina高维能量,3493118018062900,-,2:27,1754955568,0,14405,3,59,2751,0,2000,0,"节奏,潜意识,自我意识,吸引力,注意力,内心成长,显化,主体性,边界感,唠点心理话",207,财经商业,//i0.hdslb.com/bfs/archive/178932b369ad7e88c7c950ea61618270d91c0334.jpg,http://www.bilibili.com/video/av115012765089808,0,,False,执行力不足,1756708802
BV1gkaJzMESa,115126732593164,摄影师拍照需要一些执行力,独立摄影师石头,1138081792,-,0:24,1756694572,0,400,0,1,6,0,11,0,"拍照,摄影,记录,摄影师,人像摄影,摄影师日常",21,日常,//i2.hdslb.com/bfs/archive/a01c1dbfc54775ff07066d8ac586ca2537dfc74e.jpg,http://www.bilibili.com/video/av115126732593164,0,,False,执行力不足,1756708802
BV1kZYvzKEJj,115037914010377,"总是完不成Flag,你缺的是执行力么？",雲亦秀,3546590759357250,-,4:29,1755339554,0,152,0,0,0,0,0,0,"职场,执行力,flag",209,职业职场,//i0.hdslb.com/bfs/archive/aa449edde92a66f78c443ad92d02b6c4cd1d1af0.jpg,http://www.bilibili.com/video/av115037914010377,0,,False,执行力不足,1756708802
BV1714y1Y7ot,773169102,没有交易执行力，怎么办？按这种方法做,路肖南Lester,267674983,交易中总出现问题，执行力不高的真正原因是什么？,16:31,1663675200,0,21412,139,65,701,0,789,0,"财经,投资,股票,期货,外汇,数字货币,交易执行力,执行力,交易系统,美股",207,财经商业,//i2.hdslb.com/bfs/archive/1b96ed115805f4cf299f0dd7270e37a5ed6ddd84.jpg,http://www.bilibili.com/video/av773169102,0,,False,执行力不足,1756708802
BV1VCaGzsE7r,115122722963885,好牛的执行力！终于理解大家都在期待李沁当导游了，原来干了那么多活全在加更里面了...,是年年有鱼ya,1781307047,-,1:32,1756633789,0,4131,22,5,12,0,110,0,"那英,真人秀,导游,马思纯,李沁,花儿与少年,张晚意,龚俊,娱乐吃瓜大会,花儿与少年同心季",21,日常,//i2.hdslb.com/bfs/archive/392cc8d036d5e404c060734ac816ccfc297c0ee5.jpg,http://www.bilibili.com/video/av115122722963885,0,,False,执行力不足,1756708802
BV1ihcBeFE3z,113832370374027,"两类大脑两种人生,可怕原生家庭塑造固化思维重复性摧毁消磨你",小波心理,1033890839,"参考资料：After watching this, your brain will not be the same | Lara Boyd | TEDxVancouver
Neuroplasticity   Matt Puderbaugh; Prabhu D. Emmady.2023
The Impact of Studying Brain Plasticity
你会注意到自己的大脑和以前的不一样吗？比如变得思维清晰，对想要做的事物充满了好奇与行动力，又或者大脑变得混沌，对自己当下的状态迷茫且没有动力。
",13:5,1736944676,0,247536,674,523,23977,0,18346,0,"能力,成长,心理学,强迫,脑科学,思维,抑郁,焦虑,原生家庭,万物研究所,格致科学季有奖征稿",201,科学科普,//i1.hdslb.com/bfs/archive/23da2ac9c2a706738b656d0aecd5e39cc593787f.jpg,http://www.bilibili.com/video/av113832370374027,0,,False,执行力不足,1756708802
BV17ueHzxEEA,115083732586632,你不是「想太多」，而是没人教你如何安心,认知进化的Vivian,490573356,,7:49,1756038625,0,68493,46,136,5738,0,2428,0,"学习,心理,逆袭,自律,思维,认知,经验分享,内核心态,是时候自己做决定",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/aeb695aaf7c6211bd9e6fa1063ab59c3a4a90c20.jpg,http://www.bilibili.com/video/av115083732586632,0,,False,执行力不足,1756708802
BV1naLozQEBq,114404288891117,为什么我能每天学习10小时,择恩,2229541,"-
希望大家在跳出视频前，能给个一键三连。

这种视频结构，意味着很多人看到一半就会跑到简介看网站，然后跳出视频，进而导致完播率很低。
而低完播率，会让平台认为这个视频是个低质视频，进而减少推流。

这对UP来说，是很致命的。会让UP主以后不敢做类似的公益网站。不敢分享这种私藏的学习方法。

所以，希望大家尽量不要中途跳出视频。如果要跳出，可以留下你的一键三连吗？这对UP主真的很重要。

======
这个方法不适合所有的专注项目，尤其是创意性的活动，需要适当的走神来获取灵感。

有两个简单的判断标准：
",5:34,1745671181,0,1280500,738,2157,160789,0,84105,0,"教育,大学,考试,学习,心理,心理学,学习方法,学习心得,随机提示音",207,财经商业,//i2.hdslb.com/bfs/archive/920a1d4bf7acaf4056aadf11369d4be4d864b1e6.jpg,http://www.bilibili.com/video/av114404288891117,0,,False,执行力不足,1756708802
BV1aKmqYnEHD,113456309079316,注意这能让记忆DNA修复断裂?避免肾上腺素应激的狂躁抑郁绑架.,小波心理,1033890839,"参考资料：
Formation of memory assemblies through the DNA-sensing TLR9 pathway. 2024
Cholinergic modulation of the hippocampal region and memory function. 2018
Short-Form Videos Degrade Our Capacity to Retain Intentions: Effect of Context Switching On Prospect",16:12,1731205976,0,348203,1324,1125,30081,0,23225,0,"科普,学习,记忆,多巴胺,肾上腺素,抑郁,焦虑,烦躁,乙酰胆碱,万物研究所,2024bilibili超级科学晚",201,科学科普,//i0.hdslb.com/bfs/archive/a503e2ba6ab94f059cc046e23709fe53632b6977.jpg,http://www.bilibili.com/video/av113456309079316,0,,False,执行力不足,1756708802
